county,state,fips,cancer_rate,avg_annual_count,five_year_trend,has_cancer_data,rural_rural,rural_urban,trend_,trend_falling,trend_rising,trend_stable
columbia county,washington,53013,388.8,27,-1.1,1,True,False,False,False,False,True
walton county,florida,12131,388.7,411,-0.7,1,False,True,False,False,False,True
allegan county,michigan,26005,388.7,590,-5.6,1,True,False,False,True,False,False
walla walla county,washington,53071,388.2,310,-1.8,1,False,True,False,True,False,False
coosa county,alabama,01037,388.1,64,-0.5,1,True,False,False,False,False,True
toole county,montana,30101,387.8,25,-2.5,1,True,False,False,True,False,False
charlottesville city,virginia,51540,387.8,172,-1.2,1,False,True,False,True,False,False
harmon county,oklahoma,40057,387.7,14,0.7,1,True,False,False,False,False,True
lamb county,texas,48279,387.6,62,-0.4,1,True,False,False,False,False,True
aiken county,south carolina,45003,387.6,909,-0.8,1,False,True,False,False,False,True
lincoln county,oregon,41041,387.6,357,-1.3,1,True,False,False,True,False,False
el paso county,texas,48141,387.5,3273,-3.3,1,False,True,False,True,False,False
pawnee county,nebraska,31133,387.4,17,-8,1,True,False,False,True,False,False
teller county,colorado,08119,387.2,150,-1.9,1,False,True,False,True,False,False
ellis county,oklahoma,40045,387.1,22,-0.6,1,True,False,False,False,False,True
klickitat county,washington,53039,387,141,-9.1,1,True,False,False,True,False,False
dekalb county,missouri,29063,387,59,-0.1,1,False,True,False,False,False,True
jefferson county,florida,12065,386.9,91,-0.6,1,False,True,False,False,False,True
lenawee county,michigan,26091,386.9,528,-1,1,True,False,False,True,False,False
montrose county,colorado,08085,386.9,253,-1,1,True,False,False,True,False,False
fremont county,colorado,08043,386.8,287,-1.8,1,True,False,False,True,False,False
fremont county,wyoming,56013,386.7,200,-0.7,1,True,False,False,False,False,True
garfield county,utah,49017,386.6,27,-0.3,1,True,False,False,False,False,True
campbell county,wyoming,56005,386.6,177,-0.7,1,True,False,False,False,False,True
burke county,north dakota,38013,386.2,13,-1.3,1,True,False,False,False,False,True
park county,montana,30067,386.2,107,-0.7,1,True,False,False,False,False,True
sanpete county,utah,49039,386.2,113,-0.4,1,True,False,False,False,False,True
moore county,texas,48341,386.1,78,-1.3,1,True,False,False,True,False,False
wallowa county,oregon,41063,385.9,51,-1.2,1,True,False,False,False,False,True
hamilton county,illinois,17065,385.7,46,0,1,True,False,False,False,False,True
monroe county,florida,12087,385.7,516,-1.2,1,True,False,False,True,False,False
bernalillo county,new mexico,35001,385.2,3173,-0.6,1,False,True,False,True,False,False
donley county,texas,48129,385,21,-0.4,1,True,False,False,False,False,True
power county,idaho,16077,384.7,36,1.4,1,True,False,False,False,False,True
san francisco county,california,06075,384.5,4035,1,1,False,True,False,False,False,True
marquette county,michigan,26103,384.5,346,-1.3,1,True,False,False,True,False,False
meade county,south dakota,46093,384.3,137,4.2,1,False,True,False,False,False,True
umatilla county,oregon,41059,384.3,357,-4.5,1,True,False,False,True,False,False
deaf smith county,texas,48117,384.3,70,-0.1,1,True,False,False,False,False,True
choctaw county,alabama,01023,384.3,79,-5.8,1,True,False,False,True,False,False
andrews county,texas,48003,384.2,62,-1.8,1,True,False,False,True,False,False
baca county,colorado,08009,384.2,24,-0.4,1,True,False,False,False,False,True
major county,oklahoma,40093,384.1,42,-1.2,1,True,False,False,False,False,True
santa clara county,california,06085,384,8159,0.1,1,False,True,False,False,False,True
nueces county,texas,48355,383.6,1516,-1.3,1,False,True,False,True,False,False
bear lake county,idaho,16007,383.3,34,0.6,1,True,False,False,False,False,True
accomack county,virginia,51001,383.2,206,-1.1,1,True,False,False,False,False,True
dunn county,wisconsin,55033,383.1,201,-0.3,1,True,False,False,False,False,True
montgomery county,virginia,51121,383,369,-0.9,1,False,True,False,False,False,True
nye county,nevada,32023,382.8,370,-1.5,1,True,False,False,True,False,False
custer county,south dakota,46033,382.6,62,-1,1,False,True,False,False,False,True
sullivan county,missouri,29211,382.5,33,-1.2,1,True,False,False,False,False,True
frio county,texas,48163,382.3,66,0.2,1,True,False,False,False,False,True
elbert county,colorado,08039,381.9,131,-1.2,1,False,True,False,True,False,False
custer county,idaho,16037,381.8,32,-0.7,1,True,False,False,False,False,True
towner county,north dakota,38095,381.6,14,-1.7,1,True,False,False,False,False,True
yuma county,arizona,04027,381.6,964,0.3,1,False,True,False,False,False,True
deuel county,nebraska,31049,381.4,12,-0.9,1,True,False,False,False,False,True
hale county,texas,48189,381.3,134,-0.7,1,True,False,False,False,False,True
moffat county,colorado,08081,381.1,59,-2.3,1,True,False,False,True,False,False
lawrence county,south dakota,46081,380,147,-1.5,1,True,False,False,True,False,False
golden valley county,north dakota,38033,379.6,11,-1.5,1,True,False,False,False,False,True
beaver county,oklahoma,40007,379.6,28,1.2,1,True,False,False,False,False,True
san saba county,texas,48411,379.5,33,-0.9,1,True,False,False,False,False,True
los alamos county,new mexico,35028,379.1,95,-0.9,1,True,False,False,True,False,False
alger county,michigan,26003,379,58,-1.6,1,True,False,False,False,False,True
merced county,california,06047,378.9,978,-0.9,1,False,True,False,True,False,False
hempstead county,arkansas,05057,378.8,102,-1.1,1,True,False,False,False,False,True
hudson county,new jersey,34017,378.8,2705,-1.1,1,False,True,False,True,False,False
clark county,washington,53011,378.5,2204,0.3,1,False,True,False,False,False,True
fremont county,idaho,16043,378.2,64,-9.1,1,True,False,False,False,False,True
harrisonburg city,virginia,51660,378.1,153,-1.7,1,False,True,False,True,False,False
kidder county,north dakota,38043,378.1,15,0.9,1,True,False,False,False,False,True
love county,oklahoma,40085,377.9,51,-16.6,1,True,False,False,True,False,False
judith basin county,montana,30045,377.7,12,-1.5,1,True,False,False,False,False,True
hemphill county,texas,48211,377.4,15,-2.2,1,True,False,False,True,False,False
grand county,utah,49019,377.3,50,-0.6,1,True,False,False,False,False,True
appomattox county,virginia,51011,377.2,88,-1.1,1,False,True,False,False,False,True
hartley county,texas,48205,376.7,24,0.3,1,True,False,False,False,False,True
texas county,oklahoma,40139,376.7,79,-0.4,1,True,False,False,False,False,True
sevier county,arkansas,05133,376.6,66,-0.7,1,True,False,False,False,False,True
seward county,nebraska,31159,376.2,82,-1.5,1,False,True,False,True,False,False
ransom county,north dakota,38073,375.6,32,-2.2,1,True,False,False,True,False,False
charlevoix county,michigan,26029,375.3,160,-1,1,True,False,False,False,False,True
ouray county,colorado,08091,375.1,32,-0.2,1,True,False,False,False,False,True
fauquier county,virginia,51061,375,353,-1.3,1,False,True,False,True,False,False
menominee county,michigan,26109,374.9,144,0.9,1,True,False,False,False,False,True
reeves county,texas,48389,374.4,50,-1,1,True,False,False,False,False,True
lincoln county,wyoming,56023,374.3,93,-1,1,True,False,False,False,False,True
storey county,nevada,32029,374.1,31,-1.5,1,False,True,False,False,False,True
saluda county,south carolina,45081,373.9,101,-0.4,1,False,True,False,False,False,True
morrill county,nebraska,31123,373.9,24,-0.8,1,True,False,False,False,False,True
monterey county,california,06053,373.8,1742,-1.5,1,False,True,False,True,False,False
colusa county,california,06011,373.6,91,0.2,1,True,False,False,False,False,True
pittsylvania county,virginia,51143,373.4,358,-1.4,1,True,False,False,True,False,False
smyth county,virginia,51173,373.4,172,-1,1,True,False,False,False,False,True
noble county,ohio,39121,373.4,85,-0.8,1,True,False,False,False,False,True
murray county,oklahoma,40099,373.2,72,-1.5,1,True,False,False,False,False,True
ottawa county,michigan,26139,372.9,1238,-1.2,1,False,True,False,True,False,False
la plata county,colorado,08067,372.7,278,3.1,1,True,False,False,False,True,False
jack county,texas,48237,372.4,40,-0.8,1,True,False,False,False,False,True
beaufort county,south carolina,45013,372.1,1158,-6.8,1,False,True,False,True,False,False
kauai county,hawaii,15007,372.1,387,-0.6,1,True,False,False,True,False,False
clark county,nevada,32003,372,9439,-1.8,1,False,True,False,True,False,False
spokane county,washington,53063,372,2400,-1.9,1,False,True,False,True,False,False
phillips county,colorado,08095,371.7,24,-1.4,1,True,False,False,False,False,True
alameda county,california,06001,371.6,6999,-1.2,1,False,True,False,True,False,False
hot springs county,wyoming,56017,371.4,30,-2,1,True,False,False,True,False,False
pepin county,wisconsin,55091,371.1,42,-0.9,1,True,False,False,False,False,True
lipscomb county,texas,48295,370.9,15,-1.6,1,True,False,False,False,False,True
roberts county,texas,48393,370.7,5,-999,1,True,False,True,False,False,False
jim hogg county,texas,48247,370.6,21,-0.9,1,True,False,False,False,False,True
socorro county,new mexico,35053,370.5,82,0.1,1,True,False,False,False,False,True
beaverhead county,montana,30001,370.3,53,-1.3,1,True,False,False,False,False,True
navajo county,arizona,04017,370,507,0.3,1,True,False,False,False,False,True
crane county,texas,48103,369.9,16,-1.8,1,True,False,False,True,False,False
garza county,texas,48169,369.5,21,-0.4,1,False,True,False,False,False,True
dekalb county,alabama,01049,369.3,338,-1.2,1,True,False,False,True,False,False
uintah county,utah,49047,369.2,121,0.1,1,True,False,False,False,False,True
terrell county,texas,48443,369.2,5,-999,1,True,False,True,False,False,False
los angeles county,california,06037,369.1,40827,-0.7,1,False,True,False,True,False,False
pierce county,north dakota,38069,369.1,23,-1.3,1,True,False,False,False,False,True
powder river county,montana,30075,369,12,0.1,1,True,False,False,False,False,True
eureka county,nevada,32011,368.7,9,-1.1,1,True,False,False,False,False,True
sheridan county,nebraska,31161,368.6,31,-1,1,True,False,False,False,False,True
loudoun county,virginia,51107,368.6,1403,-1.2,1,False,True,False,True,False,False
emery county,utah,49015,368.5,45,0.3,1,True,False,False,False,False,True
russell county,alabama,01113,368.3,251,-4.1,1,False,True,False,True,False,False
luna county,new mexico,35029,367.4,124,0.1,1,True,False,False,False,False,True
dickenson county,virginia,51051,367.3,83,-2.1,1,True,False,False,True,False,False
bethel census area,alaska,02050,366.6,49,-1.3,1,True,False,False,False,False,True
douglas county,missouri,29067,366.2,71,3.6,1,True,False,False,False,True,False
curry county,new mexico,35009,365.9,176,-0.4,1,True,False,False,False,False,True
zapata county,texas,48505,365.7,49,0.4,1,True,False,False,False,False,True
greenlee county,arizona,04011,365,36,-0.9,1,True,False,False,False,False,True
bristol bay borough,alaska,02060,364.7,4,-1.1,1,True,False,False,False,False,True
kings county,california,06031,364.6,489,-0.9,1,False,True,False,True,False,False
woodward county,oklahoma,40153,364.6,91,-1.5,1,True,False,False,True,False,False
cameron county,texas,48061,364.6,1551,-0.4,1,False,True,False,True,False,False
alleghany county,north carolina,37005,364.5,73,-0.6,1,True,False,False,False,False,True
madison county,florida,12079,364,97,-0.3,1,True,False,False,False,False,True
quay county,new mexico,35037,363.9,51,-1.7,1,True,False,False,True,False,False
imperial county,california,06025,363.7,658,-2.8,1,False,True,False,True,False,False
falls church city,virginia,51610,363.7,60,-1.2,1,False,True,False,False,False,True
maries county,missouri,29125,363.4,49,0,1,True,False,False,False,False,True
las animas county,colorado,08071,362.2,84,-0.2,1,True,False,False,False,False,True
grant county,oregon,41023,362.1,49,-0.8,1,True,False,False,False,False,True
tulare county,california,06107,361.7,1564,-1,1,False,True,False,True,False,False
hidalgo county,texas,48215,361.7,2756,2.3,1,False,True,False,False,True,False
rio blanco county,colorado,08103,361.5,28,-1.7,1,True,False,False,True,False,False
pecos county,texas,48371,360.2,57,0.2,1,True,False,False,False,False,True
eddy county,new mexico,35015,360.1,242,-0.8,1,True,False,False,True,False,False
plumas county,california,06063,360.1,126,-1.1,1,True,False,False,True,False,False
camden county,north carolina,37029,359.6,47,-2,1,False,True,False,True,False,False
monroe county,michigan,26115,359.6,751,-1.2,1,False,True,False,False,False,True
roberts county,south dakota,46109,359.5,49,0.2,1,True,False,False,False,False,True
adams county,washington,53001,359.4,65,-1,1,True,False,False,False,False,True
valdez-cordova census area,alaska,02261,359.3,41,-2.3,1,True,False,False,True,False,False
divide county,north dakota,38023,358.1,14,-0.5,1,True,False,False,False,False,True
menard county,texas,48327,357.7,15,-0.1,1,True,False,False,False,False,True
cibola county,new mexico,35006,357.6,119,-0.3,1,True,False,False,False,False,True
stutsman county,north dakota,38093,357.4,105,-3.8,1,True,False,False,True,False,False
siskiyou county,california,06093,357.4,261,-2.2,1,True,False,False,True,False,False
winkler county,texas,48495,357,27,-1.9,1,True,False,False,True,False,False
williams county,north dakota,38105,356.8,117,-1.9,1,True,False,False,True,False,False
manassas city,virginia,51683,356.3,137,-2.3,1,False,True,False,True,False,False
wise county,virginia,51195,356.2,175,-2.8,1,True,False,False,True,False,False
hardy county,west virginia,54031,356.2,73,-1,1,True,False,False,False,False,True
chouteau county,montana,30015,356,31,-1.7,1,True,False,False,False,False,True
gosper county,nebraska,31073,355.9,11,-4,1,True,False,False,True,False,False
lea county,new mexico,35025,355.7,236,-1.7,1,True,False,False,False,False,True
santa fe county,new mexico,35049,355.6,875,2.4,1,False,True,False,False,True,False
morgan county,colorado,08087,355.6,121,-7.7,1,True,False,False,True,False,False
sublette county,wyoming,56035,355.3,43,3.1,1,True,False,False,False,False,True
schoolcraft county,michigan,26153,355.3,53,-1.5,1,True,False,False,True,False,False
sitka borough,alaska,02220,355.2,38,-1.2,1,True,False,False,False,False,True
johnson county,wyoming,56019,355,49,-0.3,1,True,False,False,False,False,True
richland county,montana,30083,354.9,48,-0.6,1,True,False,False,False,False,True
webb county,texas,48479,354.7,776,0.8,1,False,True,False,False,False,True
lincoln county,washington,53043,354.1,64,-1.4,1,True,False,False,True,False,False
washington county,florida,12133,353,118,0.8,1,False,True,False,False,False,True
pierce county,wisconsin,55093,352.9,168,0.7,1,False,True,False,False,False,True
blaine county,montana,30005,352.7,28,-1.4,1,True,False,False,False,False,True
sedgwick county,colorado,08115,352.1,16,-1.7,1,True,False,False,False,False,True
